;user_id;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147
10;58cc36d905b8c532545ee084;-1,0;1,0;-1,0;1,0;1,0;0,0;1,0;1,0;-1,0;0,0;-1,0;-1,0;-1,0;-1,0;-1,0;0,0;-1,0;0,0;1,0;1,0;1,0;-1,0;0,0;-1,0;0,0;-1,0;1,0;-1,0;1,0;0,0;-1,0;0,0;1,0;1,0;-1,0;-1,0;-1,0;-1,0;0,0;-1,0;0,0;-1,0;-1,0;-1,0;1,0;1,0;1,0;0,0;0,0;-1,0;-1,0;0,0;0,0;-1,0;0,0;1,0;-1,0;1,0;-1,0;-1,0;-1,0;0,0;-1,0;-1,0;-1,0;1,0;-1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
11;58cd571c05b8c52e5de7eaf0;0,0;0,0;1,0;0,0;1,0;0,0;1,0;-1,0;1,0;1,0;-1,0;-1,0;-1,0;0,0;1,0;1,0;0,0;0,0;-1,0;1,0;0,0;0,0;1,0;0,0;1,0;-1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;-1,0;0,0;1,0;0,0;-1,0;1,0;-1,0;0,0;0,0;-1,0;1,0;1,0;0,0;-1,0;-1,0;0,0;1,0;-1,0;0,0;-1,0;0,0;0,0;0,0;0,0;-1,0;0,0;1,0;-1,0;-1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
12;5583ed767a68616fe901a4c8;-1,0;1,0;-1,0;0,0;1,0;0,0;0,0;-1,0;1,0;1,0;-1,0;-1,0;-1,0;1,0;1,0;-1,0;0,0;-1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;-1,0;1,0;-1,0;0,0;-1,0;-1,0;0,0;1,0;-1,0;0,0;-1,0;-1,0;-1,0;-1,0;-1,0;-1,0;-1,0;-1,0;-1,0;1,0;1,0;1,0;0,0;-1,0;-1,0;-1,0;-1,0;-1,0;-1,0;0,0;0,0;-1,0;0,0;-1,0;-1,0;-1,0;-1,0;1,0;-1,0;-1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
13;58d27d5205b8c50d354ca0f1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
14;58d8da2205b8c50c7bc3354a;1,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;1,0;1,0;-1,0;1,0;-1,0;1,0;-1,0;1,0;1,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;-1,0;1,0;0,0;-1,0;0,0;1,0;1,0;1,0;1,0;0,0;-1,0;0,0;-1,0;-1,0;1,0;0,0;0,0;1,0;1,0;-1,0;-1,0;0,0;0,0;-1,0;-1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
15;5583ea087a68616fe900ff66;1,0;1,0;0,0;-1,0;1,0;-1,0;1,0;1,0;1,0;1,0;0,0;-1,0;0,0;0,0;0,0;1,0;-1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;-1,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;-1,0;1,0;0,0;-1,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;-1,0;-1,0;1,0;1,0;0,0;0,0;1,0;-1,0;-1,0;-1,0;-1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
16;58d542de05b8c52631703bec;1,0;1,0;-1,0;1,0;1,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;-1,0;0,0;1,0;0,0;1,0;1,0;1,0;-1,0;1,0;1,0;0,0;1,0;-1,0;-1,0;1,0;-1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;-1,0;1,0;0,0;0,0;0,0;-1,0;1,0;-1,0;-1,0;1,0;0,0;1,0;1,0;1,0;1,0;0,0;1,0;-1,0;-1,0;1,0;1,0;0,0;1,0;1,0;-1,0;-1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
17;5583e7937a68616fe90077fa;-1,0;1,0;1,0;-1,0;1,0;-1,0;-1,0;0,0;-1,0;1,0;1,0;-1,0;-1,0;-1,0;1,0;-1,0;1,0;1,0;1,0;0,0;1,0;0,0;0,0;-1,0;-1,0;1,0;1,0;-1,0;-1,0;1,0;-1,0;-1,0;-1,0;1,0;1,0;0,0;0,0;-1,0;1,0;-1,0;1,0;1,0;-1,0;-1,0;0,0;-1,0;1,0;1,0;1,0;-1,0;-1,0;1,0;1,0;-1,0;-1,0;-1,0;-1,0;0,0;1,0;-1,0;1,0;1,0;0,0;1,0;1,0;0,0;-1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
18;58da1e1a05b8c5305f655695;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;-1,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;-1,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;-1,0;0,0;0,0;-1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;-1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
19;58e21aaf05b8c5062331ebef;0,0;1,0;-1,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;-1,0;1,0;1,0;1,0;0,0;0,0;1,0;-1,0;-1,0;1,0;1,0;0,0;1,0;-1,0;1,0;0,0;1,0;1,0;1,0;0,0;-1,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;-1,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;-1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
20;58cbb5e905b8c55465ef4841;0,0;1,0;0,0;1,0;1,0;-1,0;1,0;1,0;0,0;0,0;0,0;0,0;-1,0;0,0;-1,0;0,0;0,0;-1,0;0,0;0,0;1,0;1,0;0,0;-1,0;-1,0;-1,0;1,0;-1,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;-1,0;-1,0;0,0;-1,0;-1,0;-1,0;0,0;0,0;-1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;-1,0;0,0;-1,0;1,0;-1,0;1,0;0,0;0,0;-1,0;0,0;-1,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
