;user_id;job_status_edu_parttime;job_status_edu_fulltime;job_status_employed_parttime;job_status_employed_fulltime;job_status_selfemployed;job_status_houskeeping;job_status_unemployed;gender_f;gender_m;registration_ageKat_10-19;registration_ageKat_20-29;registration_ageKat_30-39;registration_ageKat_40-49;registration_ageKat_50-59;country_AT;country_CH;country_DE;country_IT;work_country_CH;work_country_DE;work_district_AG;work_district_BE;work_district_BL;work_district_BS;work_district_GR;work_district_HE;work_district_LU;work_district_NI;work_district_NW;work_district_SG;work_district_SO;work_district_TG;work_district_ZG;work_district_ZH;job_position_Fachspezialist/-in;job_position_Sachbearbeiter/-in;job_position_mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);job_position_obere Führungsstufe (z.B. Geschäftsleitung / CEO);job_position_untere Führungsstufe (z.B. Teamleitung);job_sector_Baugewerbe/Bau;job_sector_Energieversorgung;job_sector_Erbringung von Finanz- und Versicherungsdienstleistungen;job_sector_Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;job_sector_Erbringung von sonstigen Dienstleistungen;job_sector_Erbringung von sonstigen wirtschaftlichen Dienstleistungen;job_sector_Erziehung und Unterricht;job_sector_Gastgewerbe/Beherbergung und Gastronomie;job_sector_Gesundheits- und Sozialwesen;"job_sector_Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";job_sector_Information und Kommunikation;job_sector_Kunst, Unterhaltung und Erholung;job_sector_Verarbeitendes Gewerbe/Herstellung von Waren;job_sector_Verkehr und Lagerei;"job_sector_Öffentliche Verwaltung, Verteidigung; Sozialversicherung";company_size_1.0;company_size_249.0;company_size_250.0;company_size_49.0;company_size_9.0;educational_achievement_2- bis 3-jährige Diplommittelschule, Verkehrsschule, Fachmittelschule FMS;educational_achievement_Bachelor;educational_achievement_Berufliche Grundbildung;educational_achievement_Berufs- oder Fachmaturität;educational_achievement_Doktorat, Habilitation;educational_achievement_Gymnasiale Maturität, Lehrkräfte-Seminar;educational_achievement_Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik;educational_achievement_Höhere Fachschule lusive Nachdiplome;educational_achievement_Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom;educational_achievement_obligatorische Schule
1866;58e2132b05b8c5062331eb4c;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
1867;58e21e0605b8c5062331ec2c;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
1868;58e251b705b8c5062331f109;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
1869;58e2547705b8c5062331f15e;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
1870;58e2a3bc05b8c57e4fa204d2;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1871;58e2cc0405b8c57e4fa20531;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1872;58e3459105b8c52ebe8424f6;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1873;58e34f0505b8c52ebe842627;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
1874;58e35bdb05b8c52ebe84284f;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1875;58e3b3af05b8c52ebe842e6a;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1876;58e3e62e05b8c52175b0085d;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1877;58e4a0cb05b8c57be42ae217;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1878;58e4a29905b8c57be42ae226;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
1879;58e4fa6905b8c53f6c0b472e;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
1880;58e53efd05b8c53f6c0b4b31;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
1881;58e61bd105b8c55e683867f1;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1882;58e63a3f05b8c55e68386a35;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
1883;58e64f7405b8c53c9441c3ce;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
1884;58e67ac405b8c57769bee477;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1885;58e68d4205b8c57769bee5f2;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1886;58e6903c05b8c57769bee64e;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
1887;58e6aa4405b8c57769bee772;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1888;58e724fe05b8c561bb32f64c;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
1889;58e7864705b8c561bb32f6ee;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1890;58e7a44a05b8c561bb32f9f8;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
1891;58e7a5f305b8c561bb32fa1e;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
1892;58e7a68505b8c561bb32fa2a;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1893;58e7a6ab05b8c561bb32fa2e;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1894;58e8d0a205b8c50c63d5f911;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
1895;58e8e2e005b8c50c63d5fa03;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1896;58ea311005b8c5209b929b76;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
1897;58ea361605b8c5209b929cec;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1898;58ea50ec05b8c5209b929d75;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
1899;58ea7bd905b8c5209b92a0f2;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
1900;58eb55b205b8c502b5182461;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1901;58eb787c05b8c502b5182706;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
1902;58eb800d05b8c502b5182885;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1903;58ebbfd305b8c57298dc1afc;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
1904;58ee118605b8c558c1cc1973;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1905;58ee77c205b8c54cb24283b0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1906;58ef2c8e05b8c53e11a1fde3;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
1907;58ef38c905b8c53e11a1fea0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1908;58f113c505b8c54f49faf626;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
1909;58f1699505b8c54f49faf771;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1910;58f2164705b8c51591d7fe44;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
1911;58f482c305b8c5419997af04;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
1912;58f4906205b8c5419997af55;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
1913;58f49c9a05b8c5419997b056;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
1914;58f5287405b8c5088841704c;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
1915;58f5adfe05b8c53d463f5f4f;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
1916;58f5c24305b8c559c38cd5d8;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
1917;58f5ca3f05b8c559c38cd714;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1918;58f6ebf905b8c515c7975f2d;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
1919;58f7238c05b8c515c7976359;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
1920;58f73f3205b8c518105dd53a;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
1921;58f7436a05b8c51d828c5ce6;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1922;58f756f005b8c518105dd804;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
1923;58f7915e05b8c55aabffdebd;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
1924;58f8b76f05b8c57b38d17398;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
1925;58f8bf5405b8c57b38d173de;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1926;58f8d11705b8c55502f0fb28;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1927;58f8d23305b8c55502f0fb2b;1,0;0,0;0,0;1,0;0,0;1,0;0,0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1928;58f9dc8005b8c568b096009f;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1929;58f9ef4905b8c568b0960194;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
1930;58fae66405b8c544bbe2ba4e;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1931;58fb60cd05b8c57bf62bb04e;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
1932;58fb6b4505b8c57bf62bb278;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
1933;58fcc76905b8c51de687963b;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1934;58fdf3cf05b8c53ac381bba3;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1935;58fdf43605b8c53ac381bbb9;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1936;58fe1c6605b8c53f283e7e67;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1937;58fe23f005b8c564b782507a;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
1938;58fe25ab05b8c564b782507b;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1939;58fe272805b8c564b78250bd;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
